0000000279	0000000270	0330468172	64.0	000000060622556	207.0	000000069174542	2	000000050660042
0000000284	0000000271	0700013178	2.0	000000000043579	82.0	000000010058675	2	000000020352822
0000000285	0000000272	0330468172	15.0	000000019894439	51.0	000000033996507	2	000000064762110
0000000286	0000000273	2314447398	5.0	000000000134526	1.0	000000000162400	2	000000006333594
0000000287	0000000274	2314447398	4.0	000000000258645	0.0	000000000000000	2	000000006074949
0000000288	0000000275	0330468172	85.0	000000077466436	235.0	000000055639683	2	000000042935357
0000000289	0000000276	0700013178	3.0	000000015004691	121.0	000000011401035	2	000000016749166
0000000290	0000000277	0330468172	39.0	000000027543145	118.0	000000033510782	2	000000048902994
0000000291	0000000278	0330468172	37.0	000000032774109	194.0	000000039774975	2	000000055903860
0000000292	0000000279	0700013178	2.0	000000000210863	102.0	000000009560704	2	000000026099007
0000000293	0000000280	0330468172	6.0	000000069691579	16.0	000000027226558	2	000000013438839
0000000294	0000000281	0330468172	24.0	000000025590857	104.0	000000099862030	2	000000087710012
0000000295	0000000282	2314447398	16.0	000000000295994	1.0	000000000222279	2	000000006001234
0000000296	0000000283	0330468172	16.0	000000030630440	60.0	000000015045092	2	000000072124664
0000000297	0000000284	0700013178	2.0	000000025001299	77.0	000000006571837	2	000000007669545
0000000298	0000000285	0330468172	18.0	000000028201572	54.0	000000012396204	2	000000056319296
0000000299	0000000286	0700013178	0.0	000000000000000	18.0	000000003243509	2	000000010913054
0000000300	0000000287	0330468172	25.0	000000025090236	54.0	000000020641843	2	000000051870903
0000000301	0000000288	2314447398	6.0	000000000358166	1.0	000000000087000	2	000000005730068
0000000302	0000000289	0700013178	1.0	000000000000500	11.0	000000001661414	2	000000012573968
0000000303	0000000290	2314447398	6.0	000000000281839	4.0	000000002459000	2	000000007907229
0000000304	0000000291	0330468172	86.0	000000137106264	203.0	000000164548824	2	000000079313463
0000000305	0000000292	0700013178	5.0	000000000277214	78.0	000000009389529	2	000000021686283
0000000306	0000000293	0700013178	1.0	000000000002438	96.0	000000006827617	2	000000028511462
0000000307	0000000294	0330468172	92.0	000000090566366	336.0	000000079110354	2	000000067857451
0000000308	0000000295	2314447398	8.0	000000000856955	2.0	000000000186015	2	000000007236289
0000000309	0000000296	0700013178	6.0	000000020150716	134.0	000000016921942	2	000000025282688
0000000310	0000000297	0330468172	102.0	000000128539055	287.0	000000102811801	2	000000042130197
0000000311	0000000298	2314447398	5.0	000000000139188	1.0	000000000007050	2	000000007104151
0000000312	0000000299	0330468172	76.0	000000059531130	193.0	000000052950177	2	000000035549244
0000000313	0000000300	0700013178	3.0	000000100007024	90.0	000000085696811	2	000000010972475
0000000314	0000000301	0330468172	18.0	000000018312984	73.0	000000149160954	2	000000166397214
0000000315	0000000302	0700013178	0.0	000000000000000	37.0	000000002346782	2	000000013319257
0000000316	0000000303	2314447398	12.0	000000000346480	0.0	000000000000000	2	000000006757671
0000000317	0000000304	0700013178	2.0	000000020001200	29.0	000000011156948	2	000000004475005
0000000318	0000000305	0700013178	1.0	000000000000750	40.0	000000002349322	2	000000006823577
0000000319	0000000306	0330468172	67.0	000000095825628	178.0	000000033986261	2	000000104557847
0000000320	0000000307	0330468172	16.0	000000020878875	79.0	000000022113100	2	000000105792072
0000000321	0000000308	0700013178	4.0	000000000332763	40.0	000000004147430	2	000000010638244
0000000322	0000000309	0330468172	20.0	000000039246632	108.0	000000015443623	2	000000081989063
0000000323	0000000310	0700013178	0.0	000000000000000	41.0	000000005536979	2	000000016175223
0000000324	0000000311	0330468172	40.0	000000064732231	152.0	000000035165768	2	000000052422600
0000000325	0000000312	0700013178	1.0	000000000006827	29.0	000000002304544	2	000000018472940
0000000326	0000000313	0700013178	0.0	000000000000000	39.0	000000003135963	2	000000021608903
0000000327	0000000314	0330468172	14.0	000000037498989	121.0	000000038047795	2	000000052971406
0000000328	0000000315	0700013178	1.0	000000000001594	29.0	000000001177259	2	000000022784568
0000000329	0000000316	0330468172	34.0	000000026100421	117.0	000000022389131	2	000000049260116
0000000330	0000000317	0700013178	0.0	000000000000000	46.0	000000003179992	2	000000025964560
0000000331	0000000318	0330468172	5.0	000000018618350	77.0	000000014962389	2	000000045604155
0000000332	0000000319	2314447398	6.0	000000000160984	1.0	000000000209380	2	000000006806067
0000000333	0000000320	2314447398	1.0	000000000095378	1.0	000000000116000	2	000000006826689
0000000334	0000000321	0330468172	14.0	000000009444803	46.0	000000007992323	2	000000044151675
0000000335	0000000322	0330468172	81.0	000000051124144	207.0	000000068505577	2	000000061533108
0000000336	0000000323	0700013178	0.0	000000000000000	18.0	000000001453661	2	000000027418221
0000000337	0000000324	0700013178	3.0	000000000073268	90.0	000000010426700	2	000000037771653
0000000338	0000000325	0330468172	11.0	000000026704610	65.0	000000013257802	2	000000048086300
0000000339	0000000326	0700013178	2.0	000000020006486	39.0	000000002206440	2	000000019971607
0000000340	0000000327	0700013178	0.0	000000000000000	19.0	000000001277369	2	000000021248976
